Pyrometer1,Pyrometer2,Voltage,Current,Acoustic Noise
20.02197,20.60646,27.41424,267.0839,-0.03418386
20.15627,20.63393,27.30436,268.2733,-0.02907154
20.10286,20.47216,27.41424,269.4627,-0.02099866
19.8068,20.3104,26.76718,271.4376,-0.01831278
19.72744,20.06928,26.33683,271.0337,-0.02234159
19.96856,20.57899,26.17507,270.6521,-0.02261629
20.18374,20.60646,26.06825,272.2231,-0.01561165
20.04944,20.57899,25.96142,273.4125,-0.00727933
19.8068,20.49811,26.28494,273.4125,0.00079355
19.86174,20.52558,26.92895,274.9835,0.00322
19.99451,20.65987,26.98388,274.5795,0.00187706
20.18374,20.65987,25.74777,274.9835,-0.01480283
20.02197,20.52558,26.17507,275.3874,-0.03096386
19.88768,20.47216,26.33683,276.1729,-0.04091381
19.83427,20.52558,26.82212,276.1729,-0.05383958
19.96856,20.60646,26.23001,276.9584,-0.05680015
20.20968,20.60646,26.33683,276.5544,-0.06056952
20.18374,20.39128,26.28494,277.3623,-0.06568184
19.99451,20.28446,27.41424,277.7439,-0.06917653
19.96856,20.55305,27.19753,278.1478,-0.07294592
20.1288,20.60646,27.84153,278.5293,-0.06353009
20.37144,20.63393,28.43365,278.1478,-0.04710963
20.29056,20.52558,26.98388,278.1478,-0.02960566
20.15627,20.49811,28.0033,278.5293,-0.00808815
20.07539,20.57899,27.73471,278.1478,0.00807289
20.18374,20.68734,28.32682,278.9333,0.01182701
20.4508,20.68734,28.32682,279.3148,0.01022464
20.34398,20.52558,28.11317,278.9333,0.01452814
20.18374,20.57899,28.65035,279.7188,0.0295904
20.04944,20.63393,28.11317,279.3148,0.05785313
20.26309,20.74075,28.43365,279.3148,0.08396411
20.39739,20.65987,29.56293,279.7188,0.1044134
20.31803,20.60646,29.93835,279.7188,0.1149127
20.23715,20.57899,30.5854,280.1227,0.1054969
20.07539,20.57899,30.15505,278.9333,0.0871841
20.1288,20.63393,30.53046,278.5293,0.06807777
20.39739,20.57899,30.79905,280.1227,0.0473538
20.34398,20.4447,30.3687,279.7188,0.03067391
20.23715,20.47216,31.65975,278.9333,0.01883164
20.07539,20.57899,29.66976,279.3148,0.01964046
20.18374,20.60646,29.99328,278.5293,0.02447809
20.42486,20.57899,29.93835,278.9333,0.01991515
20.42486,20.49811,29.83152,278.9333,0.01506226
20.26309,20.47216,29.45611,279.3148,0.00726407
20.10286,20.57899,29.61787,279.7188,-0.00808815
20.20968,20.57899,29.56293,278.5293,-0.02611098
20.4508,20.55305,29.02576,279.7188,-0.0444085
20.39739,20.25699,29.61787,279.3148,-0.05652545
20.26309,20.52558,29.23941,279.7188,-0.05705958
20.07539,20.68734,29.23941,278.9333,-0.05625076
20.18374,20.65987,29.29435,279.7188,-0.03848736
20.39739,20.55305,28.0033,280.5042,-0.02234159
20.42486,20.4447,28.54047,280.1227,-0.00943108
20.23715,20.55305,28.43365,280.9082,0.01075876
20.04944,20.68734,28.54047,280.5042,0.01883164
20.15627,20.63393,27.95141,281.6937,0.02394396
20.42486,20.55305,28.11317,281.6937,0.02609571
20.39739,20.36381,27.57294,282.4792,0.03310035
20.31803,20.41875,28.27188,281.6937,0.04520205
19.99451,20.55305,26.60542,281.6937,0.0562355
19.94109,20.65987,26.28494,282.0976,0.06458308
20.34398,20.79416,26.06825,282.4792,0.05919607
20.23715,20.28446,27.03577,282.8831,0.04978025
20.15627,20.41875,25.8546,282.8831,0.03740386
19.83427,20.36381,25.36931,284.0501,0.01855695
19.91515,20.39128,24.88707,284.4541,0.01156757
20.1288,20.20358,24.56355,284.858,0.01103345
20.23715,20.22952,24.45672,284.858,0.01237639
20.04944,20.3104,24.24002,286.025,0.01991515
19.8068,20.39128,23.80967,287.6184,0.0164052
19.86174,20.28446,24.18813,286.429,0.00456294
19.96856,20.22952,23.80967,287.2144,-0.02072397
19.99451,20.22952,23.70284,287.9999,-0.04736906
19.91515,20.49811,23.70284,288.4039,-0.06459834
19.72744,20.15016,23.91954,287.9999,-0.07752411
19.67251,20.3104,23.86461,289.9748,-0.08127823
19.8068,20.20358,23.80967,289.9748,-0.07833292
19.94109,20.20358,24.1332,289.1894,-0.07590649
19.83427,20.33787,24.83213,290.7603,-0.08020999
19.67251,20.39128,25.26248,291.1642,-0.08127823
19.59315,20.25699,25.42425,290.3788,-0.06783359
19.78086,20.17611,25.53107,290.7603,-0.04683494
19.94109,20.17611,25.79966,291.5682,-0.0177634
19.94109,20.36381,25.90648,291.5682,0.01587108
19.69998,20.33787,25.8546,291.5682,0.03471798
19.72744,20.25699,25.96142,291.5682,0.04117324
19.91515,20.09523,26.06825,292.7352,0.0384721
20.10286,19.96093,26.28494,292.7352,0.0207087
19.94109,19.9884,25.69283,292.7352,0.01075876
19.72744,20.25699,26.06825,293.1392,0.01533695
19.8068,20.17611,25.58601,293.1392,0.03606092
19.94109,20.17611,25.58601,293.5207,0.05947076
20.15627,20.25699,25.42425,293.9247,0.07911122
20.02197,20.36381,25.36931,293.9247,0.09203699
19.88768,20.33787,25.20754,293.9247,0.08935112
19.8068,20.20358,24.99389,295.4956,0.07319009
19.99451,20.17611,24.56355,294.7101,0.04790319
20.18374,20.28446,24.61848,295.4956,0.01774814
20.10286,20.36381,24.56355,295.1141,-0.00943108
19.94109,20.33787,24.24002,296.3035,-0.02127335
19.86174,20.22952,24.1332,296.3035,-0.02585154
19.99451,20.09523,23.80967,296.685,-0.02585154
20.15627,20.33787,23.70284,298.256,-0.01265108
20.1288,20.47216,23.48919,298.256,0.00025943
20.07539,20.36381,23.54108,298.6599,0.00215175
19.94109,20.17611,23.70284,299.4454,-0.00647052
20.1288,20.22952,23.48919,299.4454,-0.0145434
20.37144,20.36381,20.96203,299.4454,-0.02046453
20.31803,20.36381,19.67098,299.8494,-0.01239165
20.18374,20.28446,19.50922,300.6349,0.01156757
20.02197,20.17611,18.81028,302.2058,0.03525211
20.18374,20.20358,18.48981,302.6097,0.05112318
20.39739,20.33787,18.43487,303.3952,0.05919607
20.31803,20.33787,19.02698,304.5847,0.05327494
20.23715,20.3104,19.24063,304.1807,0.0341686
20.02197,20.17611,19.24063,304.9662,0.00511232
20.23715,20.3104,19.18874,305.7516,-0.02476804
20.4508,20.22952,19.34745,306.1556,-0.0457667
20.39739,20.49811,19.83274,306.5596,-0.05976071
20.29056,20.47216,20.96203,306.9411,-0.06540716
20.07539,20.39128,21.66097,308.1305,-0.05194726
20.26309,20.47216,22.03638,308.1305,-0.03445855
20.39739,20.60646,24.3499,308.1305,-0.01184227
20.39739,20.60646,26.49859,308.1305,0.00511232
20.23715,20.47216,30.53046,306.9411,0.00994995
20.04944,20.41875,31.82151,306.9411,0.00726407
20.18374,20.55305,31.76657,306.1556,0.00564644
20.39739,20.65987,35.36808,304.5847,0.00456294
20.39739,20.63393,34.99268,303.3952,0.01399402
20.20968,20.49811,37.35807,302.9913,0.02556159
20.02197,20.52558,34.61726,302.2058,0.04279087
20.1288,20.55305,34.83091,301.8243,0.04628555
20.26309,20.76822,36.71408,300.6349,0.04978025
20.4508,20.65987,35.26126,301.4203,0.04950555
20.26309,20.55305,34.51044,299.8494,0.0473538
20.04944,20.49811,37.41301,298.256,0.05220669
20.1288,20.63393,34.66915,298.6599,0.05785313
20.37144,20.65987,37.57478,298.256,0.06430839
20.39739,20.63393,38.64913,296.685,0.06485777
20.26309,20.55305,34.08009,296.3035,0.05704432
20.04944,20.52558,40.31559,295.1141,0.05086375
20.18374,20.60646,37.4649,294.7101,0.0441338
20.31803,20.68734,38.16384,293.1392,0.04198205
20.39739,20.55305,34.02515,293.5207,0.03578623
20.31803,20.55305,38.3256,293.5207,0.03120803
20.04944,20.68734,39.88524,291.9497,0.03229154
20.10286,20.68734,37.89525,291.9497,0.02475278
20.34398,20.90252,36.1769,291.5682,0.01237639
20.42486,20.55305,35.90831,291.9497,-0.00834758
20.34398,20.47216,35.58479,291.5682,-0.01938103
20.07539,20.49811,32.84398,291.5682,-0.02476804
20.15627,20.65987,30.74716,291.9497,-0.02153278
20.31803,20.65987,30.15505,292.7352,-0.00404407
20.47827,20.57899,30.53046,293.5207,0.01936577
20.34398,20.49811,23.16567,295.4956,0.03229154
20.1288,20.52558,22.68343,295.8995,0.04198205
20.18374,20.68734,21.87462,295.8995,0.04358442
20.34398,20.68734,21.87462,298.256,0.04143267
20.4508,20.65987,21.60603,298.6599,0.04008973
20.37144,20.60646,21.28556,299.8494,0.04062385
20.18374,20.82163,21.17568,300.6349,0.0473538
20.31803,20.92846,21.92956,302.2058,0.04654499
20.31803,20.84758,24.1332,303.3952,0.03551154
20.4508,20.65987,27.35929,302.6097,0.01910634
20.34398,20.65987,31.12257,302.6097,0.00025943
20.15627,20.74075,31.12257,301.8243,-0.01993041
20.10286,20.90252,30.90587,302.2058,-0.03122329
20.23715,20.87505,31.4461,300.6349,-0.03714443
20.47827,20.74075,32.52045,301.0164,-0.03284092
20.31803,20.74075,32.89586,300.2309,-0.02853742
20.20968,20.82163,33.16445,299.8494,-0.02476804
20.07539,20.90252,32.89586,299.8494,-0.00943108
20.26309,20.84758,32.19692,299.8494,0.00671469
20.47827,20.79416,32.46551,299.8494,0.02637041
20.31803,20.95593,32.84398,300.2309,0.04681968
20.34398,20.87505,32.25186,299.4454,0.06027957
20.1288,21.09022,32.25186,299.0639,0.06700952
20.29056,20.84758,32.57539,299.4454,0.06162251
20.37144,20.82163,32.41363,299.0639,0.05246612
20.34398,20.74075,32.41363,299.4454,0.04466793
20.1288,20.87505,32.19692,298.6599,0.04601087
20.07539,20.87505,32.25186,298.6599,0.04279087
20.23715,20.84758,31.87645,299.0639,0.03821267
20.42486,20.76822,31.98327,297.089,0.03390917
20.34398,20.74075,31.39116,298.6599,0.02879685
20.20968,20.87505,31.82151,298.256,0.01855695
20.07539,20.90252,31.60481,299.4454,0.00537175
20.20968,20.82163,31.2294,299.0639,-0.00700464
20.42486,20.68734,31.17751,299.0639,-0.01669515
20.34398,20.63393,31.82151,298.6599,-0.02881211
20.31803,21.1711,31.4461,299.0639,-0.03714443
20.1288,20.87505,31.87645,299.8494,-0.04359968
20.18374,20.79416,31.60481,298.6599,-0.03848736
20.42486,20.76822,31.71469,298.6599,-0.02988036
20.39739,20.82163,32.30375,298.256,-0.01642046
20.23715,20.90252,32.68221,298.6599,-0.00915639
20.10286,20.90252,31.55292,298.6599,-0.00969051
20.18374,20.79416,32.52045,298.256,-0.01077402
20.42486,20.79416,32.14503,298.256,-0.01292577
20.39739,20.76822,32.89586,298.256,-0.01049933
20.29056,20.92846,33.11256,298.256,-0.00538701
20.02197,20.87505,33.32621,298.256,0.00268588
20.23715,20.76822,32.46551,297.8745,0.01344463
20.37144,20.82163,32.78904,297.8745,0.01614577
20.37144,20.90252,32.9508,298.6599,0.01075876
20.20968,21.19704,31.87645,297.4705,-0.00027469
20.07539,20.87505,31.65975,297.8745,-0.01373459
20.20968,20.71328,32.62727,298.256,-0.0188469
20.34398,20.79416,32.0901,297.8745,-0.02153278
20.39739,20.87505,32.57539,297.089,-0.02046453
20.26309,20.92846,33.05762,297.089,-0.0188469
20.04944,20.90252,33.16445,296.685,-0.01480283
20.20968,20.79416,32.9508,296.685,-0.00862227
20.34398,20.84758,31.76657,297.4705,-0.00485289
20.39739,20.90252,31.71469,297.089,0.00134294
20.39739,20.92846,31.4461,297.4705,0.00483763
20.15627,20.90252,29.99328,297.8745,0.00079355
20.31803,20.74075,30.53046,298.256,0.0
20.47827,20.90252,29.61787,298.6599,-0.00108351
20.74685,21.09022,28.97082,299.0639,0.00322
20.4508,20.87505,29.56293,299.0639,0.00886644
20.34398,20.82163,28.32682,299.4454,0.01829752
20.39739,20.68734,28.16506,299.8494,0.02340984
20.58509,20.76822,27.78965,301.0164,0.02340984
20.66598,20.92846,27.84153,301.4203,0.02340984
20.53168,20.92846,27.62789,300.6349,0.02017458
20.34398,20.92846,27.30436,301.8243,0.0207087
20.47827,20.90252,27.35929,301.8243,0.02179221
20.61256,20.98187,27.89647,302.9913,0.01855695
20.74685,21.11617,27.41424,303.3952,0.00726407
20.61256,21.09022,27.25247,303.3952,-0.00781345
20.39739,21.06275,27.1426,303.7992,-0.02289098
20.4508,21.03681,27.30436,304.5847,-0.03311561
20.66598,21.22451,27.46612,304.1807,-0.04037968
20.77433,21.03681,27.30436,305.7516,-0.03984556
20.66598,21.09022,27.25247,305.7516,-0.04063912
20.4508,20.95593,27.09071,305.7516,-0.04736906
20.39739,20.87505,27.41424,306.1556,-0.0589519
20.55915,20.95593,27.52106,305.3701,-0.0621719
20.77433,21.03681,27.57294,306.1556,-0.05786839
20.69344,20.98187,27.46612,306.5596,-0.04387438
20.4508,20.84758,27.73471,307.7265,-0.02826273
20.47827,20.84758,27.46612,307.345,-0.02127335
20.58509,20.92846,27.1426,307.7265,-0.01965572
20.77433,21.06275,27.25247,306.9411,-0.02018984
20.64003,20.92846,26.87401,307.345,-0.02719448
20.42486,20.90252,27.30436,308.5345,-0.03714443
20.31803,20.87505,27.30436,308.916,-0.03876206
20.69344,21.11617,27.1426,309.32,-0.03364974
20.74685,21.14363,27.03577,309.32,-0.03015505
20.61256,21.09022,26.92895,308.916,-0.03445855
20.4508,20.95593,26.92895,310.1054,-0.03848736
20.39739,21.00934,26.66036,309.32,-0.03769381
20.50574,21.11617,26.55354,310.1054,-0.04979551
20.71939,21.1711,26.23001,310.1054,-0.06191246
20.61256,21.11617,25.69283,311.2949,-0.06945123
20.4508,20.98187,25.47613,310.8909,-0.06890184
20.23715,21.06275,25.10072,311.2949,-0.05409901
20.37144,21.09022,24.83213,312.0803,-0.03149799
20.61256,21.09022,24.56355,312.4619,-0.01211696
20.47827,21.19704,24.3499,313.6513,0.00807289
20.26309,20.95593,24.07826,313.6513,0.02340984
20.18374,21.14363,23.97143,314.4368,0.03471798
20.26309,21.00934,23.97143,314.4368,0.03578623
20.4508,21.00934,23.97143,314.0552,0.02179221
20.47827,20.92846,23.86461,314.8407,0.00886644
20.26309,20.79416,24.02637,315.6262,0.00564644
20.07539,20.92846,23.91954,316.0301,0.00106825
20.26309,21.00934,24.07826,316.0301,0.00079355
20.4508,21.00934,24.18813,316.4116,-0.00862227
20.39739,20.87505,23.86461,316.4116,-0.01426871
20.20968,20.82163,23.75778,317.6011,-0.02719448
20.04944,20.84758,24.18813,316.8156,-0.04387438
20.15627,20.98187,19.93957,316.8156,-0.0586772
20.42486,20.95593,19.29557,318.7905,-0.05814308
20.39739,20.76822,18.97204,319.9575,-0.05356489
20.18374,20.71328,19.56416,320.7654,-0.04764375
20.04944,20.90252,19.40239,321.147,-0.03795324
20.26309,20.95593,18.97204,322.7404,-0.0355268
20.47827,20.87505,19.18874,322.7404,-0.03607618
20.55915,20.76822,19.1338,323.5258,-0.03984556
20.42486,20.76822,19.07887,323.9073,-0.04468319
20.29056,20.90252,19.93957,324.6928,-0.045492
20.37144,20.92846,20.58662,324.3113,-0.05222195
20.58509,20.84758,20.69344,325.5007,-0.05303077
20.66598,20.74075,21.17568,326.2862,-0.05113845
20.50574,20.76822,22.25308,325.8822,-0.04172262
20.37144,20.95593,23.86461,326.2862,-0.03015505
20.39739,20.92846,30.69222,327.0717,-0.0145434
20.66598,20.87505,29.88646,323.1219,0.00564644
20.69344,20.74075,33.54291,323.9073,0.02287572
20.58509,20.60646,35.79844,321.9324,0.03067391
20.20968,21.03681,32.9508,321.5509,0.03310035
20.34398,20.92846,32.0901,320.7654,0.02260103
20.66598,20.92846,32.7341,320.3615,0.01399402
20.69344,20.71328,32.9508,319.9575,0.01614577
20.64003,20.82163,32.52045,319.576,0.01182701
20.37144,20.98187,31.71469,319.576,0.00833232
20.47827,20.92846,32.25186,319.576,0.00456294
20.61256,20.84758,32.62727,320.7654,0.00590587
20.77433,20.76822,31.60481,318.3866,-0.00216701
20.61256,20.71328,31.39116,318.3866,-0.02072397
20.39739,20.84758,31.71469,318.3866,-0.03795324
20.50574,20.76822,31.76657,318.005,-0.0500702
20.61256,20.60646,32.19692,318.005,-0.04468319
20.71939,20.52558,32.14503,318.7905,-0.03096386
20.58509,20.60646,33.05762,317.6011,-0.01265108
20.42486,20.52558,32.57539,318.3866,0.00375412
20.37144,20.63393,33.00269,316.8156,0.0164052
20.53168,20.57899,32.52045,316.0301,0.02502747
20.82774,20.49811,32.35868,316.0301,0.02690453
20.64003,20.60646,32.57539,316.8156,0.02824747
20.39739,20.65987,32.9508,316.0301,0.03335978
20.37144,20.63393,31.92834,315.6262,0.03632035
20.71939,20.49811,32.19692,315.2222,0.0387468
20.77433,20.49811,32.57539,316.0301,0.0341686
20.64003,20.60646,32.35868,315.2222,0.02662984
20.4508,20.60646,32.0901,316.0301,0.01291051
20.4508,20.57899,32.0901,315.6262,0.00645526
20.55915,20.47216,32.68221,314.8407,0.01371933
20.80027,20.60646,32.68221,314.4368,0.01748871
20.61256,20.65987,33.48798,315.2222,0.02556159
20.53168,20.4447,32.57539,314.8407,0.0387468
20.47827,20.22952,32.84398,314.4368,0.04709437
20.55915,20.49811,32.84398,314.8407,0.05382432
20.77433,20.55305,32.84398,313.6513,0.05382432
20.64003,20.63393,33.43304,314.0552,0.04897143
20.47827,20.63393,32.78904,312.8658,0.04628555
20.39739,20.57899,34.13197,313.6513,0.04762849
20.50574,20.52558,33.8115,312.8658,0.048712
20.71939,20.49811,33.8115,312.4619,0.05382432
20.69344,20.68734,33.64974,312.4619,0.0575937
20.4508,20.63393,34.13197,311.6764,0.05678488
20.37144,20.52558,33.38115,312.4619,0.04224148
20.4508,20.47216,33.91832,311.6764,0.01721402
20.74685,20.47216,34.08009,311.2949,-0.0188469
20.71939,20.49811,33.97326,311.2949,-0.06029484
20.50574,20.28446,34.24185,310.8909,-0.09501281
20.50574,20.49811,33.75656,311.6764,-0.1186973
20.71939,20.4447,33.48798,310.4869,-0.1305396
20.96203,20.55305,32.9508,310.8909,-0.1313484
20.85368,20.65987,33.32621,310.1054,-0.1200403
20.74685,20.57899,33.21938,310.4869,-0.109541
20.58509,20.52558,33.43304,310.4869,-0.09931632
20.77433,20.49811,32.9508,310.1054,-0.09232694
